filename,category,people,job_title,media_personality
420.txt,business,ONGC,Oil & Natural Gas Corporation,Other
420.txt,business,NIOC,National Iranian Oil Company,Other
346.txt,business,Jan Egeland,Head of the UN Office for the Coordination of Humanitarian Affairs,Other
346.txt,business,Jay Gelb,Insurance analyst at Prudential Equity Group,Other
346.txt,business,Paul Newsome,Insurance analyst at AG Edwards & Co,Other
352.txt,business,Mukesh Ambani,Chairman of Reliance,Other
352.txt,business,Anil Ambani,Vice-Chairman of Reliance,Other
352.txt,business,Dhirubhai Ambani,Founder of Reliance,Other
434.txt,business,Ifzal Ali,ADB chief economist,Other
434.txt,business,Thadao Chino,ABD president,Politician
353.txt,business,Jan Egeland,United Nations' emergency relief coordinator,Other
353.txt,business,Rodrigo Rato,Managing director of the International Monetary Fund,TV/Film Personality
353.txt,business,Louis Michel,EU's Humanitarian Aid Commissioner,Other
435.txt,business,Robert Oatley,Founder of Rosemount Estates,Other
435.txt,business,Sandy Oatley,Resigned from Southcorp's board,Other
435.txt,business,Shawn Burns,Fund manager at Deutsche Asset Management,Other
435.txt,business,Constellation,World's biggest winemaker,Other
435.txt,business,BRL Hardy,Australian firm acquired by Constellation,Other
435.txt,business,Robert Mondavi,US wine maker acquired by Constellation,Other
435.txt,business,Matt Williams,Fund manager at Perpetual Trustees,Other
421.txt,business,Werner Seifert,Chief Executive of Deutsche Boerse,Other
347.txt,business,Kamal Nath,Indian federal commerce Minister,Politician
409.txt,business,Mervyn Davies,Standard Chartered chief executive,Other
390.txt,business,Bill Lockyer,California attorney general,Other
390.txt,business,Gus Whitcomb,Company spokesman,Media Personality
384.txt,business,Simon Wolfson,Next chief executive,Other
384.txt,business,Nick Bubb,Analyst at Evolution Securities,Other
151.txt,business,Paul Tucker,Member of the Bank of England's Monetary Policy Committee,Other
145.txt,business,Peter Lynch,Chief Executive of Winn-Dixie,Other
145.txt,business,Evan Mann,Senior bond analyst at Gimme Credit,Other
179.txt,business,JP McManus,Irish billionaire,Other
179.txt,business,John Magnier,Irish billionaire,Other
179.txt,business,Malcom Glazer,US tycoon,Other
186.txt,business,Naresh Goyal,"ex-travel agent, founder of Jet Airways",Other
186.txt,business,Hiten Mehta,"manager of merchant banking firm, Fortune Financial Services",Other
025.txt,business,Mikhail Khodorkovsky,former Yukos boss,Other
025.txt,business,Bruce Misamore,chief finance officer of Yukos,Other
025.txt,business,Letitia Clark,Texas Judge,Other
025.txt,business,Steven Theede,chief executive of Yukos,Other
019.txt,business,Dayanidhi Maran,Communications Minister,Politician
019.txt,business,Manmohan Singh,Prime Minister,Politician
019.txt,business,Kobita Desai,Principal Analyst at Gartner,Other
019.txt,business,Sanjay Mehta,Ernst and Young's representative,Other
227.txt,business,Brendan Barber,TUC General Secretary,Other
233.txt,business,,,Other
219.txt,business,Gerd Niebaum,Former Chief Executive,Other
225.txt,business,Kevin Hawkins,BRC director general,TV/Film Personality
231.txt,business,Hugo Chavez,President of Venezuela,Politician
231.txt,business,Victor Alvarez,Minister,Politician
033.txt,business,Jose Leibovich,Deputy Planning Director,TV/Film Personality
147.txt,business,RHB,Malaysia's third-biggest lender,Other
392.txt,business,Werner Seifert,Chief of Deutsche Boerse,Other
392.txt,business,Clara Furse,Chief of London Stock Exchange,Other
392.txt,business,Jean-Francois Theodore,Chief of Euronext,Other
386.txt,business,John Ivankoe,JP Morgan Securities analyst,Other
379.txt,business,Anil Ambani,Former director and vice-chairman of Indian Petrochemicals Corporation (IPC),Other
379.txt,business,Mukesh Ambani,Chairman of Reliance Industries,Other
351.txt,business,John Brady,Analyst,Other
345.txt,business,James Wolfensohn,World Bank president,Politician
345.txt,business,Thaksin Shinawatra,Prime Minister of Thailand,Politician
423.txt,business,Stanley Fischer,"Vice chairman of Citigroup, former International Monetary Fund director",TV/Film Personality
423.txt,business,Ariel Sharon,Prime Minister of Israel,Politician
423.txt,business,Binyamin Netanyahu,Finance Minister of Israel,Politician
423.txt,business,David Klein,Previous incumbent of the Bank of Israel,Other
422.txt,business,Rupert Murdoch,Chairman of News Corporation,Media Personality
436.txt,business,Jean-Claude Trichet,ECB President,Politician
436.txt,business,Dirk Schumacher,Economist,Other
350.txt,business,European Central Bank (ECB),Financial institution,Other
378.txt,business,Saparmurat Niyazov,Turkmen President,Politician
378.txt,business,Yury Boyko,Head of the Ukrainian state-owned Naftohaz company,Other
393.txt,business,Ainum Mohd-Saaid,Chief Executive of Laura Ashley,Other
393.txt,business,Rebecca Navarednam,Co-Chief Executive of Laura Ashley,Other
393.txt,business,Lillian Tan,"Non-Executive Director of Laura Ashley, Head of a Malaysian retailer",TV/Film Personality
393.txt,business,Dr Khoo Kay Peng,"Malaysian entrepreneur, majority owner of Laura Ashley",Other
146.txt,business,Wim Kok,former Dutch prime minister,Politician
146.txt,business,Jose Manuel Barroso,incoming president of the European Commission,Politician
185.txt,business,Charles Schumer,New York Senator,Politician
185.txt,business,Pat Leahy,Vermont Senator,Politician
191.txt,business,Peter Kim,Merck's head of research,Other
191.txt,business,David Graham,FDA's Office of Drug Safety,Other
032.txt,business,Sumitomo Mitsui Financial,Banking company,Other
032.txt,business,UFJ Holdings,Banking company,Other
032.txt,business,Mitsubishi Tokyo Financial Group (MTFG),Banking company,Other
026.txt,business,General Motors (GM),carmaker,Other
026.txt,business,National Highway Traffic Safety Administration (NHTSA),federal regulators,Other
230.txt,business,Mikhail Khodorkovsky,Founder of Yukos,Other
230.txt,business,Rosneft,State-owned oil company,Other
230.txt,business,Deutsche Bank,Bank accused by Yukos,Other
230.txt,business,Gazprom,State gas monopoly,Other
230.txt,business,ABN Amro,Bank accused by Yukos,Other
230.txt,business,BNP Paribas,Bank accused by Yukos,Other
230.txt,business,Calyon,Bank accused by Yukos,Other
230.txt,business,JP Morgan Chase Bank,Bank accused by Yukos,Other
230.txt,business,Dresdner Kleinwort Wasserstein,Bank accused by Yukos,Other
280.txt,business,Phil Kain,Marquis Investment Research analyst,Other
294.txt,business,George W Bush,President,Politician
294.txt,business,John Kerry,Democrat challenger,Other
294.txt,business,Tim Ghriskey,Chief investment officer,Other
294.txt,business,Ken Mayland,Economist,Other
243.txt,business,Marianne Petersen,Freelance writer,Other
257.txt,business,Sureyya Serdengecti,Head of the Turkish Central Bank,Other
257.txt,business,Tevfik Aksoy,Chief Turkish economist for Deutsche Bank,Other
257.txt,business,Hayriye Evren,Shop owner,Other
082.txt,business,Andrew Beh,Broker at ING,Other
096.txt,business,Finian O'Sullivan,Chief Executive,Other
041.txt,business,Alan Greenspan,Federal Reserve chairman,Other
041.txt,business,George W Bush,President,Politician
055.txt,business,Trevor Manuel,Finance Minister,Politician
055.txt,business,Colen Garrow,Economist,Other
069.txt,business,David Learmount,Operations and Safety Editor at Flight International,Media Personality
135.txt,business,Judy Bell,Founder of Shepherds Purse Cheeses,Other
121.txt,business,President Bush,President,Politician
121.txt,business,Avery Shenfeld,Senior economist at CIBC World Markets,Other
121.txt,business,Sung Won Sohn,Chief US economist for Wells Fargo Bank,Other
121.txt,business,Mervyn King,BoE governor,Other
109.txt,business,Not mentioned,Not mentioned,Other
492.txt,business,Bank of America,Bank,Other
492.txt,business,Parmalat,Food group,Other
492.txt,business,Italaudit,Auditor,Other
492.txt,business,Grant Thornton,Auditor,Other
492.txt,business,Deloitte & Touche,Auditor,Other
492.txt,business,Consob,Stock market regulator,Other
451.txt,business,Brian Finn,Southcorp chairman,Other
451.txt,business,Trevor O'Hoy,Foster's chief executive officer,Other
323.txt,business,Miles Shipside,Commercial director at Rightmove,TV/Film Personality
323.txt,business,Michael Coogan,Director general at CML,TV/Film Personality
323.txt,business,Philip Shaw,Economist at Investec,Other
445.txt,business,Willie Walsh,Chief Executive of Aer Lingus,Other
445.txt,business,Brian Dunne,Chief Financial Officer of Aer Lingus,Other
445.txt,business,Seamus Kearney,Chief Operations Officer of Aer Lingus,Other
445.txt,business,Bertie Ahern,Irish Prime Minister,Politician
445.txt,business,Martin Cullen,Irish Transport Minister,Politician
479.txt,business,Bill Ford,Chairman and CEO of Ford,Other
479.txt,business,General Motor,Not specified,Other
478.txt,business,Hosni Mubarak,Egyptian President,Politician
478.txt,business,Ariel Sharon,Israeli Prime Minister,Politician
322.txt,business,Heizo Takenaka,Economics Minister,Politician
444.txt,business,Mikhail Khodorkovsky,Jailed tycoon,Other
444.txt,business,Leonid Nevzlin,Business partner,Other
336.txt,business,Stephanie Villalba,former executive at Merrill Lynch,Other
493.txt,business,Tim Congdon,Economist,Other
493.txt,business,Li Deshui,National Bureau of Statistics chief,Other
108.txt,business,Norbert Ore,ISM survey chairman,Other
120.txt,business,Adamu Bello,Agriculture Minister,Politician
054.txt,business,Chung Mong-koo,Chairman of Hyundai Motor,Other
040.txt,business,Peter McGuigan,Chief executive,Other
097.txt,business,John Snow,US Treasury Secretary,Other
097.txt,business,George W Bush,President,Politician
097.txt,business,Carsten Fritsch,Strategist at Commerzbank,Other
083.txt,business,Bruce Misamore,Yukos chief financial officer,Other
083.txt,business,Steven Theede,Yukos chief executive,Other
083.txt,business,Mikhail Khodorkovsky,Founder of Yukos,Other
256.txt,business,Lian Chia Liang,Economist,Other
242.txt,business,Malcolm Glazer,US business tycoon,Other
242.txt,business,Avi Glazer,Son of Malcolm Glazer,Other
242.txt,business,Joel Glazer,Son of Malcolm Glazer,Other
242.txt,business,Sean Bones,Shareholders United representative,Other
242.txt,business,Rio Ferdinand,Manchester United player,Other
242.txt,business,John Magnier,Irish horse racing tycoon,Other
242.txt,business,JP McManus,Irish horse racing tycoon,Other
242.txt,business,Joe McLean,Football specialist at Grant Thornton,Other
295.txt,business,Heizo Takenaka,Economy Minister,Politician
281.txt,business,Mark Hamilton,Axa spokesman,Media Personality
297.txt,business,Ivo Geijsen,Analyst,Other
283.txt,business,Naoki Kamiyama,Morgan Stanley equity strategist,Other
254.txt,business,Rupert Murdoch,Australian billionaire,Other
254.txt,business,Peter Chernin,Chief Operating Officer of News Corp,Media Personality
240.txt,business,Peter Hemington,Partner at BDO Stoy Hayward,Other
268.txt,business,Not mentioned,Not mentioned,Other
095.txt,business,Eli Lilly,Pharmaceutical company,Other
095.txt,business,Pfizer,Pharmaceutical company,Other
081.txt,business,Helmut Panke,BMW Chief Executive,Other
056.txt,business,Helmut Panke,BMW's group chief executive,Other
042.txt,business,Gerry Spindler,Chief Executive of UK Coal,Other
122.txt,business,James Tambone,Ex-senior executive of Columbia Distributor,Other
122.txt,business,Robert Hussey,Alleged second in command of Columbia Distributor,Other
122.txt,business,Peter Martin,Ex-manager of Columbia Management Advisors,Other
122.txt,business,Erik Gustafson,Ex-manager of Columbia Management Advisors,Other
122.txt,business,Joseph Palombo,Ex-manager of Columbia Management Advisors,Other
485.txt,business,Peter Tom,Aggregate chief executive,Other
485.txt,business,KK Mittal,Fund manager with Escorts Mutual Fund,Other
491.txt,business,Aburizal Bakrie,Economics Minister,Politician
491.txt,business,Mahendra Siregar,Deputy Economics Minister,Politician
491.txt,business,Alwi Shihab,Welfare Minister,Politician
320.txt,business,Mohammed Mustafa al-Jibouri,Iraq's Trade Minister,Politician
320.txt,business,Assad Omar,Afghanistan's envoy to the United Nations in Geneva,Other
320.txt,business,Carlo Trojan,European Union ambassador to the WTO,Other
334.txt,business,Lt Col Eric Schnaible,Pentagon official,Other
452.txt,business,Charlie Bell,Former head of McDonald's,Other
452.txt,business,James Skinner,Chief executive of McDonald's,Other
452.txt,business,Jim Cantalupo,Former CEO of McDonald's,Other
308.txt,business,Philippe Camus,French co-head of EADS,Other
308.txt,business,Noel Forgeard,Airbus head,Other
308.txt,business,Herve Gaymard,French finance minister,Politician
308.txt,business,Rainer Hertrich,German co-head of EADS,Other
309.txt,business,Nick Turner,Analyst at brokers Jefferies,Other
309.txt,business,John Patterson,Executive director at AstraZeneca,TV/Film Personality
309.txt,business,Tom McKillop,Chief executive at AstraZeneca,Other
335.txt,business,Japan Airlines,Airline,Other
335.txt,business,All Nippon,Airline,Other
335.txt,business,Air Europe,Airline,Other
453.txt,business,David Littman,Comerica chief economist,Other
453.txt,business,Cary Leahy,Senior US economist at Deutsche Bank Securities,Other
453.txt,business,Steven Wieting,Senior economist at Citigroup,Other
447.txt,business,Rupert Murdoch,Australian billionaire,Other
447.txt,business,Peter Chernin,Chief Operating Officer of News Corp,Media Personality
321.txt,business,Ivan Menezes,President of Diageo North America,Politician
490.txt,business,Luiz Inacio Lula da Silva,President of Brazil,Politician
484.txt,business,Not mentioned,Not applicable,Other
123.txt,business,Jose Lopez,Accountant,Other
043.txt,business,Prince Saud Al-Faisal,Foreign Minister,Politician
043.txt,business,Crown Prince Abdullah,De-facto ruler,Other
043.txt,business,Ghazi al-Gosaibi,Labour Minister,Politician
057.txt,business,Rachel Lomax,Bank of England deputy governor,Other
094.txt,business,Commerce Department,Government agency,Other
269.txt,business,Clara Furse,London Stock Exchange (LSE) chief executive,Other
269.txt,business,Gerhard Schroeder,Germany's Chancellor,Politician
241.txt,business,Gordon Brown,UK chancellor,Politician
241.txt,business,Nelson Mandela,Former South African president,Politician
